startupID,startupName,ICB_industry,accelaratorResult,accelerator,accleratorDate,ICB_sector,businessModel,dealInvestmentAmount,description,equityValuation,foundedDate,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupStatus,state,founderName,city,website,Lat,Lon
YNOS2218,SKL MEDTECH,Healthcare,,,,Healthcare,B2C,,SKL Medtech is developing a fabric that absorbs X-rays,,,['Healthcare Analytics and Software'],Escape Velocity,2014-07-01 0:00:00,,,[''],,['Medical Devices'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Health-Tech'],,,[],Coimbatore,,11.017363,76.958885
YNOS2219,SKRILO,Technology,,,,Software & Computer Services,B2C,,"Skrilo is a mobile marketing platform that enables its users to earn paytm cash by checking deals,  coupons,  campaigns,  and brand offers.",,2010-01-01 0:00:00,['Payments and Wallet'],,,,,"['ARVIND TIKU, ANUJ SRIVASTAVA']",,['Mobile marketing platform'],,"[Timestamp('2016-07-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Fin-Tech and Payments'],,Karnataka,['MANISH SINHA'],Bengaluru,https://www.skrilo.com/,13.094454,77.586014
YNOS2220,SKYFI LABS,Technology,,,,Software & Computer Services,B2C,,Projects Workshops and Online Courses for Engineering Students,,,['Online courses and resources'],,,,,[''],,"['Colleges and Public examination',  'Industrial Skill Development',  'Recruit Job and career']",,"[Timestamp('2014-03-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,"['Edu-Tech',  'Not required']",,,"['PAVAN PONNAGANTI',  'ADITYA CHUNDI']",Bangalore,http://skyfilabs.com,12.972442,77.580643
YNOS2221,SLAMDUNQ,Technology,,,,Software & Computer Services,B2C,,"A leading technology company in India,  developing apps for wearable devices in Sports,  Healthcare and Fashion spaces.",,,['Wearable Technology'],,,,,[''],,['Wearable Technology'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Technology'],Angel investment,,[],,,,
YNOS2222,SLICEPAY,Financials,,,,Financial services,B2C,,"Co Name = GaragePrenuers Internet Pvt Ltd    Buddy,  a Bangalore-based student microlending startup,  has raised a Pre-Series A funding of USD 500, 000 from Blume Ventures,  TracxnLabs and other angels. Buddy aims to use the capital to expand on its credit risk & technology team.",,,['Alternative Funding Platforms'],Tracxn Labs,2016-02-01 0:00:00,,,[''],,['Digital payment for Students'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Fin-Tech and Payments'],,,[],Bengaluru,http://slicepay.in,13.094454,77.586014
YNOS2223,SLICK ACCOUNT,Financials,,,,Financial services,B2C,,SlickAccount becomes smarter & accurate to suggest you descisions that'll make you profitable.,,,['Financial Software Solutions and Information Systems'],KIIT-TBI,2015-01-01 0:00:00,,,[''],,['Asset Manager'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Fin-Tech and Payments'],,,[],Bhubaneswar,http://www.slickaccount.com,,
YNOS2224,SLIDERULE,Technology,,,,Software & Computer Services,B2C,,"SlideRule aggregates online learning courses across various topics from several course providers. It currently offers courses on subjects like art & design,  engineering,  business & economics,  health & medicine and law among others from course providers like Coursera,  Khan Academy,  edX,  Codeschool,  Udacity,  Codeacademy,  Udemy,  FutureLearn,  Busuu,  MIT OnlineX and University of Waikato etc.",,,['Online courses and resources'],Microsoft Accelerator,2014-02-01 0:00:00,,,[''],,['Online Educational Courses'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,,[],Bengaluru,http://www.mysliderule.com/,13.094454,77.586014
YNOS2225,SLS CUISINES INDIA,Consumergoods,,,,Food and beverage,B2C,"[1.924574477,  '',  '',  '',  '',  '',  2.0167710480000003,  5.88224889,  2.0167710480000003,  5.88224889,  2.0167710480000003,  5.88224889,  2.0167710480000003,  5.88224889]","SLS Cuisines Pvt. Ltd. operates a chain of quick service restaurants. It offers kathi rolls,  dum biryani,  and other products. The company also operates Kulhar Chai outlets,  which offers kulhar chai,  kulhar kesari chai,  khari biscuits,  and maska pavs.","['',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '',  '']",2010-01-01,['Hotels & Restaurants'],,,,"['Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed',  'Seed']","['RAM KEWALRAMANI',  'BHAVIN SHAH',  'MANAV KHANNA',  'NIRAV CHOKSI',  'RAJIV RAMNARAYAN',  'RAM KEWALRAMANI',  'BHAVIN SHAH',  'BHAVIN SHAH',  'MANAV KHANNA',  'MANAV KHANNA',  'NIRAV CHOKSI',  'NIRAV CHOKSI',  'RAJIV RAMNARAYAN',  'RAJIV RAMNARAYAN']","['Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel',  'Angel']",['Restaurants'],"['',  'https://yourstory.com/2010/02/bhavin-shah-joins-equirus-equirus-capital-sets-up-institutional-equities-business/',  'https://northwestern.cbinsights.com/investor/manav-khanna',  '',  '',  '',  'https://yourstory.com/2010/02/bhavin-shah-joins-equirus-equirus-capital-sets-up-institutional-equities-business/',  'https://yourstory.com/2010/02/bhavin-shah-joins-equirus-equirus-capital-sets-up-institutional-equities-business/',  'https://northwestern.cbinsights.com/investor/manav-khanna',  'https://northwestern.cbinsights.com/investor/manav-khanna',  '',  '',  '',  '']","[Timestamp('2015-08-26 00:00:00'),  Timestamp('2015-08-27 00:00:00'),  Timestamp('2015-08-27 00:00:00'),  Timestamp('2015-08-27 00:00:00'),  Timestamp('2015-08-27 00:00:00'),  Timestamp('2015-08-27 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00'),  Timestamp('2016-04-04 00:00:00')]","[9.622872386000001,  10.26439721,  10.26439721,  10.26439721,  10.26439721,  10.26439721,  10.08385524,  23.52899556,  10.08385524,  23.52899556,  10.08385524,  23.52899556,  10.08385524,  23.52899556]",,,,Deal Curry,"['Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed',  'Pre-Seed']",['Consumer Products and Services'],,Karnataka,[],Bengaluru,,13.094454,77.586014
YNOS2226,SLX LOGISTICS,Healthcare,,,,Healthcare,B2C,"['',  '']","SLX Logistics Private Limited operates an online platform that enables to find physiotherapists and nurses for home services. It enables to find home physiotherapy for physio consultation,  neck pain,  shoulder pain,  back pain,  hip pain,  knee pain,  ankle and foot pain,  and RSI,  as well as ortho,  neuro,  and facial rehabilitation, and home nursing for catheter,  injection,  and drips administration,  as well as blood/urine sample collection and BP checkup.? ","['',  '']",2014-01-01,['Telemedicine and Online health care platforms'],,,,"['Seed',  'Seed']","['KUNAL NARESH SHAH',  'SANDEEP TANDON']","['Angel',  'Angel']",['Connects patients and health care services provider'],"['',  '']","[Timestamp('2016-05-27 00:00:00'),  Timestamp('2016-05-27 00:00:00')]","['',  '']",,,,VCC,"['',  '']",['Health-Tech'],Angel investment,Karnataka,"['Swaminathan Seetharaman',  'Ganesh Subramanian',  ' Nitin Agarwal']",Bengaluru,https://www.pianta.com,13.094454,77.586014
YNOS2227,SLYDS SERVICES,Industrials,,,,Industrial goods and services,B2B,,"SlydS Services Pvt. Ltd. plans,  writes,  and designs PowerPoint presentations for other companies and startups enabling them communicate through the slides. It develops and prepares new presentations by creating a story and developing it from scratch,  revises or restyles existing presentations,  and teaches corporate teams how to use creative design techniques to transform their presentations,  as well as conducts college trainings,  public seminars,  and events to help students and clients develop PowerPoint skills.",,2014-01-01 0:00:00,['Business Support Services'],,,,,[''],,['Designs powerpoint presentation for business'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Industrial and Business Products and Services'],Angel investment,Karnataka,"['Pankaj Singh ',  'Deepak Kumar ',  'Roshan Rajesh']",Bengaluru,,13.094454,77.586014
YNOS2228,SMART DART,Industrials,,,,Industrial goods and services,B2B,,"Smart Dart is a marketing solutions business that combines Digital,  Ambient and OOH media. Smart Dart is a Venture Foundry and All About Outdoors partnership.",,,['Buisness and Management consultancy'],Venture Foundry,2016-05-01 0:00:00,,,[''],,['Marketing Solutions'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Industrial and Business Products and Services'],,,[],New Delhi,http://smartdart.in/,28.526592,77.290169
YNOS2229,SMART SERIES,Consumerservices,,,,Retail,B2C,,Smart series is an energy saving electronic items producers.,,,['Alternate energy sources'],,,,,[''],,['Energy saving products'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Clean Technology'],Angel investment,,[],,,,
YNOS2230,SMART WAY,Healthcare,,,,Healthcare,B2B,,The device is a traffic light preemption system. The device is designed in such a way that the operation of traffic lights changes has and when an ambulance approaches.,,,['Telemedicine and Online health care platforms'],,,,,[''],,['First aid and emergency medical services'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",IITM,,"['Health-Tech',  'Not required']",Business Plan,,[],,,,
YNOS2231,SMARTCOOKY INTERNET,Consumergoods,,,,Food and beverage,B2C,[''],Smartcooky Internet Limited operates a marketplace for food and personal care products under the brand name Smartcooky.? ,[''],2015-01-01,"['Food Products',  'Personal Products',  ' Food Products']",,,,['Seed'],['VANDANA LUTHRA'],['Angel'],"['Online marketplace - food and personal goods',  'delivery of food']",[''],[Timestamp('2016-02-04 00:00:00')],[''],,,,VCC,[''],"['Consumer Products and Services',  'Hyperlocal and Logistics']",Angel investment,Delhi,[],,http://www.smartcooky.com,,
YNOS2232,SMARTEX,Industrials,,,,Industrial goods and services,B2B,,Smartex is a company that funds startups as well as provides courier services for businesses.,,,['Alternative Funding Platforms'],,,,,[''],,['Courier service and funding'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,"['Fin-Tech and Payments',  'Industrial and Business Products and Services']",Angel investment,,[],,,,
YNOS2233,SMARTFIX SOLUTION,Consumerservices,,,,Retail,B2C,,SmartFix is an online service that provides smart solutions for car repair and connects the car to the internet with an anti-thief solution.,,2017-01-01,['Automobiles & Auto Parts services'],,,,,[''],,['Car service'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,,[],Tehran,,,
YNOS2234,SMARTIVITY LABS,Technology,,,,Software & Computer Services,B2C,[''],"Smartivity designs STEM based activity boxes,  Augmented Reality learning products and internet-connected toys for kids aged 3 to 12",[''],2015-01-01,['Educational products and Services'],,,,['Seed'],['KUNAL KHATTAR'],['Angel'],['Learning products for kids'],[''],[Timestamp('2015-07-15 00:00:00')],[12.83049651],,,,VCC,['Pre-Seed'],['Edu-Tech'],Angel investment,Delhi,"['Tushar A Amin',  'Ashwini Kumar',  'Apoorv Gupta']",New Delhi,http://www.smartivity.in,28.526592,77.290169
YNOS2235,SMARTPADDLE TECHNOLOGY,BasicMaterials,,,,Chemicals,B2B,,"Smartpaddle Technology Pvt. Ltd. operates a business-to-business marketplace that caters to massive chemicals,  plastics,  and packaging industry segments in India. The company???s platform helps businesses to browse and reach products in the categories of chemicals,  plastics,  material handling equipment,  packaging goods,  paints and pigments,  and polymers. Its platform includes live chat and a quotation generator tool that promotes the interaction between a buyer and a supplier.",,2015-01-01 0:00:00,['Building Materials & Fixtures'],,,,,[''],,['Supplier of chemicals'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Industrial and Business Products and Services'],Angel investment,Maharashtra,"['Sachin Agrawal',  ' Ankit Tomar',  'Aniket Deb']",Mumbai,,19.180874,72.857452
YNOS2236,SMARTPIE,Technology,,,,Software & Computer Services,B2C,,Smartpie aims to help budding students learn and discover new things everyday by creating a crowd sourcing and collaborative learning platform.,,,['Online courses and resources'],,,,,[''],,['Collaborative Learning'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,['Edu-Tech'],Incubation,Karnataka,[],Bengaluru,,13.094454,77.586014
YNOS2237,SMARTPOCKET,Financials,,,,Financial services,B2C,[''],SmartPocket is a mobile wallet to digitize your plastic cards and makes them smart.,[''],2013-01-01,['Payments and Wallet'],,,,['Seed Funding'],['RAJIV MEHTA'],['Angel'],['Mobile wallets'],[''],[Timestamp('2015-02-02 00:00:00')],[16.03812064],,,,TrakIn,['Pre-Seed'],['Fin-Tech and Payments'],,Karnataka,['KIRAN SHASTRI'],Bengaluru,,13.094454,77.586014
YNOS2238,SMARTRON,Technology,,,,Software & Computer Services,B2C,,Smartron is smart mobile phones and tablets manufacturers,,,['Telecommunications Equipment'],,,,,"['SANJAY JHA',  'SACHIN TENDULKAR']",,['Smart phones and tablets'],,"[Timestamp('2016-03-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Technology'],,,['MAHESH LINGAREDDY'],Santa Clara,http://smachines.com,,
YNOS2239,SMARTSTAY.IN,Consumerservices,,,,Travel and Leisure,B2C,,SmartStay is an online platform that delivers holiday possibilities such as wildlife tours options and more for travel enthusiasts.,,2012-01-01,['Travel & Tourism'],,,,,[''],,['Tourism'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,Maharashtra,[],Mumbai,,19.180874,72.857452
YNOS2240,SMARTVIZX,Technology,,,,Software & Computer Services,B2C,,We are creators of interactive virtual environments. We transform elements of the real world into a virtual one and a virtual world into a real one. We are the creators of expansive environments that are interactive and futuristic while also stimulating potential users in to experiencing arenas and spaces that haven't even been physically built yet.,,2014-01-01 0:00:00,['Software services for consumers'],,,,,"['STANFORD ANGELS, INDIAN ANGEL NETWORK']",,['Virtual Reality'],,"[Timestamp('2016-03-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,"['Software and Internet Services',  'Not required']",,Uttar Pradesh,['GAUTAM TEWARI'],Noida,http://www.smartvizx.com/,28.535517,77.391029
YNOS2241,SMEYA ENTERTAINMENT INDIA,Technology,,,,Software & Computer Services,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS2242,SMILING BABY (CONFLUENCE RETAIL . ),,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Internet marketplace and e-Commerce'],Angel investment,,[],,,,
YNOS2243,SMINQ INDIA SOLUTIONS,Technology,,,,Software & Computer Services,B2C,[''],"Sminq India solutions Pvt Ltd. provides an online service to get live availability of popular doctors in Pune,  India. It solves the problem of waiting by taking physical queues online, and provides real-time queue information on mobiles. The company also offers mobile apps for individuals",[''],2015-01-01,['Telemedicine and Online health care platforms'],,,,['Seed'],['VAIBHAV DOMKUNDWAR'],['Angel'],['Booking appointments - doctors'],[''],[Timestamp('2016-05-31 00:00:00')],[''],,,,VCC,[''],['Health-Tech'],Angel investment,Maharashtra,"['Niket',  'Chetan',  'Santhosh']",pune,http://sminq.com,,
YNOS2244,SMS AUTO,Consumerservices,,,,Retail,B2C,,"We are a one stop shop for all your muscle car restoration needs: body panels,  interior parts,  sheet metal parts,  exterior trims and more. Find all the muscle car parts required for your restoration project in one convenient location. Browse our site to see the wide selection of muscle car parts we offer,  check and buy on our Ebay Store,  call us for a quote or visit us directly at our store!",,,['Automobiles & Auto Parts services'],,,,,[''],,['Muscle Car restoration services'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,,[],,,,
YNOS2245,SMURSH MEDIA .  (KLIP.IN),Technology,,,,Software & Computer Services,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS2246,SMYTTEN,Consumergoods,,,,personal and household goods,B2C,"[6.415248257000001,  6.415248257000001]","Smytten is an online discovery platform for premium products & services. Smytten also offers assisted shopping,  and for the more advanced shopper,  customised offers and ability to build their own wishlist for regular purchases.","['',  '']",2015-01-01,['Marketplace'],,,,"['Seed',  'Seed']","['ANUJ SRIVASTAVA',  'RIMPAL CHAWLA']","['Angel',  'Angel']",['Online shopping'],"['https://angel.co/anujsr',  '']","[Timestamp('2015-11-17 00:00:00'),  Timestamp('2015-11-17 00:00:00')]","[12.83049651,  12.83049651]",,,,Deal Curry,"['Pre-Seed',  'Pre-Seed']",['Internet marketplace and e-Commerce'],Angel investment,Haryana,"['Swagat Sarangi',  'Sddhartha Nangia']",Gurgaon,http://smytten.com/,28.457523,77.026344
YNOS2247,SNACKOSAUR (FOUNT FOODS  ),,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Hyperlocal and Logistics'],Angel investment,,[],,,,
YNOS2248,SNAPBIZZ CLOUDTECH,Technology,,,,Software & Computer Services,B2C,[''],"A disruptive B2B & B2C cloud platform developed Mobile-First,  connecting stakeholders of retail ecosystem with an Innovative business model.",[''],2013-06-12,['Internet of things infrastructure'],,,,['Bridge'],['RATAN NAVAL TATA'],['Angel'],['Connecting stakeholders'],[''],[Timestamp('2016-02-14 00:00:00')],[''],,,,VCC,[''],['Technology'],,Karnataka,"['PREM KUMAR',  'YASHWANTH PRAKASH']",Bangalore,http://www.snapbizz.com,12.972442,77.580643
YNOS2249,SNAPCENTRAL,Technology,,,,Software & Computer Services,B2B,,SnapCentral aggregates high quality product data from Brands and manufacturers and provides an easy interface for retailers and e-commerce sites to use this product content.,,,['Website for information'],,,,,[''],,"['Blogging',  'Comparison Sites']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,['Social Platforms'],Acceleration,Tamil Nadu,[],Chennai,,12.981241,80.20945
YNOS2250,SNAPLAN,Industrials,,,,Industrial goods and services,B2B,,"We are an innovation agency and creative lab.At the intersection of business,  technology,  and design, 
our solutions work together to ignite growth in businesses.
",,,['Business Support Services'],,,,,[''],,['Innovation agency'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Industrial and Business Products and Services'],Angel investment,,[],Los Angeles,,,
YNOS2251,SNAPLION.COM,Technology,,,,Software & Computer Services,B2B,,SaaS based tech platform for F&B businesses,,,['SaaS'],Investopad,2015-11-01 0:00:00,,,[''],,['SaaS'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,,[],,http://www.snaplion.com/,,
YNOS2252,SNAPSHOPR,Technology,,,,Software & Computer Services,B2C,[''],Snapshopr is a visual intelligence platform designed for brands and retailers. Help brands curate and connect UGC content with delightful commerce experiences for their customers.,[''],2014-06-02,['visual intelligence platform'],,,,['Seed'],['AMOD MALVIYA'],['Angel'],['Visual intelligence platform'],['https://www.crunchbase.com/person/amod-malviya'],[Timestamp('2015-09-15 00:00:00')],[''],,,,Deal Curry,[''],['Others'],Angel investment,Karnataka,"['Vivek Gandhi',  'Debashish Pattnayak',  'Navneet Sharma']",Bengaluru,http://snapshopr.co/,13.094454,77.586014
YNOS2253,SOCIAL AUDIENCE,Technology,,,,Software & Computer Services,B2B,,"Social Audience Pvt Ltd. develops an intelligent decision support system for businesses. It offers Tookitaki DSS,  a software distribution platform that provides production-ready automated and scalable predictive modeling environment to organizations.? ",,2012-01-01 0:00:00,['Business Support Services'],,,,,[''],,['Decision support system for business'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Industrial and Business Products and Services'],Angel investment,West Bengal,['Abhishek Chatterjee'],Kolkata,,22.542061,88.318954
YNOS2254,SOCIAL COPS,Technology,,,,Software & Computer Services,B2B,"['',  '']",SocialCops is a data intelligence company. We empower organizations to make tough decisions and solve the world???s most critical problems.,"['',  '']",2012-01-01,['IT Operations'],,,,"['Seed',  'Seed']","['MANOJ MENON',  'RAJAN JEI ANANDAN']","['Angel',  'Angel']",['Data intelligence company'],"['https://in.linkedin.com/in/manoj-menon-8ab8712',  '']","[Timestamp('2014-07-30 00:00:00'),  Timestamp('2014-07-30 00:00:00')]","[19.52881478,  19.52881478]",,,,VCC,"['Pre-Seed',  'Pre-Seed']",['Software and Internet Services'],,Delhi,"['PRUKALPA SANKAR',  'VARUN BANKA']",New Delhi,http://www.socialcops.org/,28.526592,77.290169
YNOS2255,SOCIALBLOOD,Technology,,,,Software & Computer Services,B2C,[''],Socialblood offers a simple and powerful tool to connect with blood donors in the community.,[''],2012-12-08,['Connect People for Social Activities'],,,,['Seed'],['RAJAN JEI ANANDAN'],['Angel'],['Connects people to donate blood'],[''],[Timestamp('2014-06-30 00:00:00')],[''],,,,VCC,[''],['Social Platforms'],,Karnataka,['KARTHICK NARALASETTY'],Bengaluru,http://www.socialblood.org,13.094454,77.586014
YNOS2256,SOCIALCOPS,Technology,,,,Software & Computer Services,B2B,[''],SocialCops is a data intelligence company. We empower organizations to make tough decisions and solve the world???s most critical problems.,[''],2012-01-01,['IT Operations'],,,,['Seed'],['MANOJ MENON'],['Angel'],['Data intelligence cmpany'],['https://in.linkedin.com/in/manoj-menon-8ab8712'],[Timestamp('2014-07-30 00:00:00')],[18.30826386],,,,Deal Curry,['Pre-Seed'],['Software and Internet Services'],,Delhi,"['PRUKALPA SANKAR',  'VARUN BANKA']",New Delhi,http://www.socialcops.com/,28.526592,77.290169
